order_id,customer_id,product_id,order_date,qty,discount_rate
O2024016680,C001004,P00047,2024-11-14,1,0.1
O2024016681,C001783,P00030,2024-11-14,1,0.15
O2024016682,C000029,P00049,2024-11-14,1,0.05
O2024016683,C001897,P00181,2024-11-14,2,0.1
O2024016684,C001457,P00010,2024-11-14,1,0.0
O2024016685,C001100,P00039,2024-11-14,1,0.0
O2024016686,C001700,P00145,2024-11-14,1,0.05
O2024016687,C002266,P00030,2024-11-14,2,0.05
O2024016688,C001987,P00054,2024-11-14,1,0.15
O2024016689,C001170,P00065,2024-11-14,2,0.1
O2024016690,C002480,P00111,2024-11-14,2,0.0
O2024016691,C000544,P00051,2024-11-14,1,0.03
O2024016692,C000011,P00145,2024-11-14,1,0.05
O2024016693,C000078,P00103,2024-11-14,2,0.05
O2024016694,C002436,P00124,2024-11-14,1,0.0
O2024016695,C000906,P00102,2024-11-14,1,0.0
O2024016696,C000386,P00168,2024-11-14,1,0.0
O2024016697,C000334,P00096,2024-11-14,2,0.1
O2024016698,C000435,P00054,2024-11-14,1,0.03
O2024016699,C001538,P00082,2024-11-14,3,0.1
O2024016700,C002409,P00117,2024-11-14,2,0.05
O2024016701,C001741,P00065,2024-11-14,1,0.05
O2024016702,C002229,P00020,2024-11-14,1,0.0
O2024016703,C002767,P00048,2024-11-14,1,0.0
O2024016704,C000138,P00099,2024-11-14,1,0.0
O2024016705,C000661,P00004,2024-11-14,2,0.0
O2024016706,C000208,P00189,2024-11-14,2,0.08
O2024016707,C000977,P00012,2024-11-14,1,0.03
O2024016708,C002460,P00140,2024-11-14,1,0.0
O2024016709,C000240,P00166,2024-11-14,1,0.1
O2024016710,C001453,P00197,2024-11-14,1,0.0
O2024016711,C002187,P00035,2024-11-14,1,0.0
O2024016712,C000970,P00102,2024-11-14,1,0.0
O2024016713,C001883,P00009,2024-11-14,2,0.1
O2024016714,C001551,P00025,2024-11-14,2,0.0
O2024016715,C000671,P00132,2024-11-14,2,0.0
O2024016716,C001915,P00138,2024-11-14,3,0.0
O2024016717,C001350,P00106,2024-11-14,1,0.0
O2024016718,C000601,P00065,2024-11-14,1,0.1
O2024016719,C002415,P00114,2024-11-14,1,0.0
O2024016720,C000759,P00006,2024-11-15,1,0.1
O2024016721,C001481,P00157,2024-11-15,1,0.0
O2024016722,C002815,P00011,2024-11-15,1,0.1
O2024016723,C001661,P00126,2024-11-15,1,0.0
O2024016724,C000782,P00025,2024-11-15,1,0.1
O2024016725,C002547,P00128,2024-11-15,1,0.0
O2024016726,C000265,P00102,2024-11-15,3,0.05
O2024016727,C001246,P00043,2024-11-15,1,0.1
O2024016728,C002350,P00180,2024-11-15,1,0.0
O2024016729,C000501,P00158,2024-11-15,4,0.05
O2024016730,C001683,P00145,2024-11-15,1,0.0
O2024016731,C001916,P00119,2024-11-15,1,0.03
O2024016732,C002241,P00030,2024-11-15,1,0.0
O2024016733,C002070,P00006,2024-11-15,1,0.05
O2024016734,C002213,P00149,2024-11-15,1,0.15
O2024016735,C000756,P00116,2024-11-15,1,0.03
O2024016736,C002811,P00072,2024-11-15,1,0.05
O2024016737,C000391,P00128,2024-11-15,1,0.0
O2024016738,C002873,P00005,2024-11-15,1,0.1
O2024016739,C001346,P00054,2024-11-15,1,0.0
O2024016740,C001038,P00011,2024-11-15,1,0.05
O2024016741,C001261,P00029,2024-11-15,1,0.0
O2024016742,C000229,P00174,2024-11-15,2,0.03
O2024016743,C001146,P00162,2024-11-15,1,0.1
O2024016744,C002086,P00177,2024-11-15,1,0.2
O2024016745,C002204,P00136,2024-11-15,1,0.15
O2024016746,C001213,P00081,2024-11-15,1,0.05
O2024016747,C002114,P00126,2024-11-15,1,0.1
O2024016748,C000022,P00129,2024-11-15,1,0.1
O2024016749,C002422,P00031,2024-11-15,2,0.05
O2024016750,C002114,P00166,2024-11-15,2,0.05
O2024016751,C001045,P00007,2024-11-15,1,0.0
O2024016752,C002049,P00151,2024-11-15,1,0.05
O2024016753,C001151,P00082,2024-11-15,1,0.03
O2024016754,C001323,P00111,2024-11-15,1,0.15
O2024016755,C000571,P00184,2024-11-15,2,0.15
O2024016756,C002281,P00111,2024-11-15,1,0.05
O2024016757,C001531,P00043,2024-11-15,2,0.05
O2024016758,C000283,P00067,2024-11-15,2,0.0
O2024016759,C002431,P00162,2024-11-15,1,0.05
O2024016760,C002781,P00153,2024-11-15,1,0.1
O2024016761,C002816,P00030,2024-11-15,1,0.1
O2024016762,C002612,P00045,2024-11-15,1,0.05
O2024016763,C002656,P00090,2024-11-15,3,0.05
O2024016764,C001880,P00065,2024-11-15,3,0.0
O2024016765,C001605,P00127,2024-11-15,1,0.2
O2024016766,C000956,P00074,2024-11-15,3,0.1
O2024016767,C001688,P00006,2024-11-15,1,0.0
O2024016768,C001663,P00100,2024-11-15,1,0.0
O2024016769,C001156,P00049,2024-11-15,1,0.05
O2024016770,C002823,P00184,2024-11-15,3,0.0
O2024016771,C001576,P00052,2024-11-15,1,0.1
O2024016772,C001826,P00036,2024-11-15,1,0.0
O2024016773,C000788,P00089,2024-11-15,1,0.0
O2024016774,C000627,P00134,2024-11-15,1,0.1
O2024016775,C001072,P00149,2024-11-15,1,0.0
O2024016776,C000061,P00158,2024-11-15,2,0.05
O2024016777,C002496,P00022,2024-11-15,1,0.05
O2024016778,C001791,P00091,2024-11-15,1,0.0
O2024016779,C001414,P00082,2024-11-15,1,0.0
O2024016780,C001171,P00146,2024-11-15,3,0.0
O2024016781,C001892,P00126,2024-11-15,1,0.05
O2024016782,C002856,P00135,2024-11-15,1,0.05
O2024016783,C000920,P00078,2024-11-15,1,0.0
O2024016784,C002855,P00150,2024-11-15,3,0.0
O2024016785,C001109,P00140,2024-11-15,2,0.03
O2024016786,C002388,P00156,2024-11-15,3,0.15
O2024016787,C001555,P00030,2024-11-15,3,0.0
O2024016788,C001613,P00138,2024-11-15,1,0.05
O2024016789,C002493,P00117,2024-11-15,1,0.03
O2024016790,C001863,P00109,2024-11-15,1,0.0
O2024016791,C000290,P00033,2024-11-15,1,0.0
O2024016792,C001837,P00180,2024-11-15,1,0.05
O2024016793,C000625,P00085,2024-11-15,1,0.0
O2024016794,C002661,P00035,2024-11-15,3,0.0
O2024016795,C000718,P00065,2024-11-15,1,0.03
O2024016796,C002801,P00192,2024-11-15,3,0.0
O2024016797,C000695,P00006,2024-11-15,1,0.0
O2024016798,C002814,P00082,2024-11-16,1,0.1
O2024016799,C001499,P00065,2024-11-16,2,0.03
O2024016800,C000276,P00068,2024-11-16,3,0.05
O2024016801,C002537,P00084,2024-11-16,1,0.05
O2024016802,C000334,P00111,2024-11-16,1,0.2
O2024016803,C001199,P00022,2024-11-16,1,0.05
O2024016804,C001338,P00145,2024-11-16,1,0.0
O2024016805,C001980,P00063,2024-11-16,3,0.05
O2024016806,C001288,P00076,2024-11-16,2,0.0
O2024016807,C001260,P00178,2024-11-16,1,0.05
O2024016808,C002437,P00166,2024-11-16,1,0.1
O2024016809,C000060,P00173,2024-11-16,1,0.05
O2024016810,C001858,P00065,2024-11-16,1,0.0
O2024016811,C000001,P00019,2024-11-16,1,0.0
O2024016812,C002863,P00002,2024-11-16,2,0.15
O2024016813,C000990,P00189,2024-11-16,2,0.05
O2024016814,C001711,P00033,2024-11-16,2,0.0
O2024016815,C000309,P00025,2024-11-16,1,0.2
O2024016816,C001055,P00138,2024-11-16,1,0.0
O2024016817,C002761,P00189,2024-11-16,2,0.15
O2024016818,C002523,P00034,2024-11-16,1,0.05
O2024016819,C001653,P00084,2024-11-16,1,0.15
O2024016820,C001207,P00040,2024-11-16,1,0.0
O2024016821,C001154,P00054,2024-11-16,3,0.05
O2024016822,C000791,P00031,2024-11-16,1,0.03
O2024016823,C001028,P00031,2024-11-16,1,0.0
O2024016824,C001454,P00142,2024-11-16,1,0.0
O2024016825,C002225,P00049,2024-11-16,2,0.0
O2024016826,C000165,P00019,2024-11-16,1,0.1
O2024016827,C001321,P00118,2024-11-16,1,0.1
O2024016828,C002855,P00061,2024-11-16,1,0.1
O2024016829,C000017,P00070,2024-11-16,1,0.1
O2024016830,C000273,P00113,2024-11-16,1,0.0
O2024016831,C000989,P00166,2024-11-16,1,0.0
O2024016832,C001321,P00181,2024-11-16,1,0.0
O2024016833,C002008,P00116,2024-11-16,2,0.0
O2024016834,C002878,P00026,2024-11-16,1,0.05
O2024016835,C001778,P00015,2024-11-16,3,0.05
O2024016836,C000660,P00127,2024-11-16,1,0.05
O2024016837,C002567,P00075,2024-11-16,1,0.0
O2024016838,C001877,P00049,2024-11-16,2,0.05
O2024016839,C002096,P00198,2024-11-16,1,0.15
O2024016840,C001110,P00133,2024-11-16,1,0.05
O2024016841,C001888,P00198,2024-11-16,1,0.1
O2024016842,C001004,P00068,2024-11-16,1,0.15
O2024016843,C001555,P00010,2024-11-16,2,0.1
O2024016844,C001834,P00078,2024-11-16,3,0.05
O2024016845,C001473,P00195,2024-11-16,1,0.05
O2024016846,C000968,P00052,2024-11-16,3,0.05
O2024016847,C000343,P00075,2024-11-16,1,0.03
O2024016848,C001153,P00192,2024-11-16,1,0.05
O2024016849,C001091,P00170,2024-11-16,1,0.0
O2024016850,C000898,P00035,2024-11-16,1,0.1
O2024016851,C000895,P00029,2024-11-16,1,0.0
O2024016852,C001297,P00099,2024-11-16,1,0.05
O2024016853,C001207,P00111,2024-11-16,1,0.0
O2024016854,C000277,P00179,2024-11-16,2,0.05
O2024016855,C001382,P00167,2024-11-16,1,0.05
O2024016856,C001304,P00003,2024-11-16,1,0.0
O2024016857,C002712,P00050,2024-11-16,2,0.0
O2024016858,C001992,P00189,2024-11-16,2,0.0
O2024016859,C001944,P00189,2024-11-16,2,0.0
O2024016860,C002830,P00164,2024-11-16,1,0.0
O2024016861,C000364,P00026,2024-11-16,1,0.0
O2024016862,C001248,P00131,2024-11-16,1,0.15
O2024016863,C002238,P00164,2024-11-16,1,0.0
O2024016864,C000800,P00091,2024-11-16,2,0.0
O2024016865,C001090,P00187,2024-11-16,1,0.05
O2024016866,C002798,P00126,2024-11-16,1,0.0
O2024016867,C001476,P00096,2024-11-16,2,0.05
O2024016868,C001529,P00097,2024-11-16,3,0.0
O2024016869,C000925,P00139,2024-11-16,1,0.0
O2024016870,C002700,P00085,2024-11-16,1,0.08
O2024016871,C000231,P00185,2024-11-16,2,0.0
O2024016872,C002099,P00030,2024-11-16,1,0.1
O2024016873,C002204,P00049,2024-11-16,1,0.05
O2024016874,C000812,P00147,2024-11-16,2,0.15
O2024016875,C000473,P00065,2024-11-16,3,0.0
O2024016876,C000325,P00042,2024-11-16,1,0.1
O2024016877,C002862,P00003,2024-11-17,2,0.0
O2024016878,C001613,P00052,2024-11-17,2,0.0
O2024016879,C002749,P00078,2024-11-17,1,0.0
O2024016880,C000291,P00195,2024-11-17,1,0.05
O2024016881,C002854,P00090,2024-11-17,1,0.0
O2024016882,C000292,P00005,2024-11-17,1,0.05
O2024016883,C001961,P00094,2024-11-17,1,0.0
O2024016884,C000288,P00117,2024-11-17,1,0.0
O2024016885,C001608,P00181,2024-11-17,2,0.0
O2024016886,C002209,P00037,2024-11-17,1,0.05
O2024016887,C000173,P00185,2024-11-17,1,0.1
O2024016888,C001155,P00050,2024-11-17,1,0.08
O2024016889,C002689,P00036,2024-11-17,1,0.0
O2024016890,C001154,P00180,2024-11-17,1,0.05
O2024016891,C002791,P00189,2024-11-17,2,0.0
O2024016892,C000848,P00126,2024-11-17,1,0.0
O2024016893,C000596,P00177,2024-11-17,2,0.0
O2024016894,C000645,P00159,2024-11-17,1,0.05
O2024016895,C001427,P00030,2024-11-17,1,0.15
O2024016896,C000435,P00082,2024-11-17,3,0.05
O2024016897,C000744,P00123,2024-11-17,1,0.1
O2024016898,C000481,P00154,2024-11-17,1,0.0
O2024016899,C000356,P00142,2024-11-17,1,0.05
O2024016900,C002662,P00025,2024-11-17,1,0.0
O2024016901,C002354,P00192,2024-11-17,2,0.0
O2024016902,C002103,P00146,2024-11-17,1,0.15
O2024016903,C001469,P00142,2024-11-17,2,0.05
O2024016904,C000518,P00092,2024-11-17,1,0.03
O2024016905,C000966,P00159,2024-11-17,2,0.0
O2024016906,C000793,P00031,2024-11-17,1,0.0
O2024016907,C002234,P00166,2024-11-17,1,0.1
O2024016908,C001671,P00117,2024-11-17,1,0.0
O2024016909,C002443,P00158,2024-11-17,1,0.1
O2024016910,C000537,P00199,2024-11-17,1,0.0
O2024016911,C001171,P00124,2024-11-17,1,0.05
O2024016912,C001236,P00157,2024-11-17,1,0.0
O2024016913,C001068,P00128,2024-11-17,3,0.05
O2024016914,C002740,P00030,2024-11-17,1,0.0
O2024016915,C002054,P00058,2024-11-17,1,0.05
O2024016916,C001890,P00138,2024-11-17,1,0.05
O2024016917,C001928,P00181,2024-11-17,1,0.03
O2024016918,C002011,P00196,2024-11-17,3,0.05
O2024016919,C000806,P00194,2024-11-17,2,0.0
O2024016920,C001829,P00138,2024-11-17,1,0.0
O2024016921,C002344,P00116,2024-11-17,2,0.1
O2024016922,C001878,P00138,2024-11-17,1,0.05
O2024016923,C002885,P00198,2024-11-17,2,0.0
O2024016924,C001022,P00059,2024-11-17,1,0.05
O2024016925,C000571,P00128,2024-11-17,1,0.1
O2024016926,C002502,P00126,2024-11-17,1,0.05
O2024016927,C001199,P00173,2024-11-17,1,0.0
O2024016928,C000810,P00160,2024-11-17,1,0.0
O2024016929,C002186,P00162,2024-11-17,1,0.03
O2024016930,C001429,P00196,2024-11-17,1,0.0
O2024016931,C002656,P00029,2024-11-17,1,0.0
O2024016932,C000759,P00085,2024-11-17,2,0.1
O2024016933,C001947,P00042,2024-11-17,1,0.1
O2024016934,C001784,P00005,2024-11-17,1,0.1
O2024016935,C000844,P00009,2024-11-17,2,0.0
O2024016936,C001128,P00179,2024-11-17,1,0.0
O2024016937,C001722,P00070,2024-11-17,1,0.1
O2024016938,C000171,P00021,2024-11-17,2,0.0
O2024016939,C002193,P00090,2024-11-17,1,0.0
O2024016940,C001133,P00121,2024-11-17,1,0.1
O2024016941,C000176,P00123,2024-11-17,1,0.0
O2024016942,C001171,P00169,2024-11-17,2,0.1
O2024016943,C001210,P00136,2024-11-17,1,0.05
O2024016944,C001804,P00170,2024-11-17,1,0.0
O2024016945,C000938,P00123,2024-11-17,1,0.0
O2024016946,C001355,P00049,2024-11-17,3,0.05
O2024016947,C002087,P00142,2024-11-17,1,0.03
O2024016948,C002422,P00101,2024-11-17,2,0.0
O2024016949,C002921,P00188,2024-11-17,1,0.0
O2024016950,C002201,P00127,2024-11-17,1,0.0
O2024016951,C002946,P00116,2024-11-17,1,0.0
O2024016952,C002907,P00170,2024-11-17,1,0.0
O2024016953,C001170,P00089,2024-11-17,1,0.2
O2024016954,C000249,P00083,2024-11-17,3,0.0
O2024016955,C001620,P00140,2024-11-17,1,0.05
O2024016956,C002959,P00114,2024-11-17,2,0.0
O2024016957,C000466,P00135,2024-11-17,1,0.05
O2024016958,C002469,P00160,2024-11-17,1,0.05
O2024016959,C000825,P00076,2024-11-17,2,0.0
O2024016960,C001248,P00114,2024-11-17,1,0.1
O2024016961,C002921,P00043,2024-11-17,1,0.0
O2024016962,C001537,P00138,2024-11-17,1,0.0
O2024016963,C000011,P00150,2024-11-18,1,0.2
O2024016964,C002526,P00073,2024-11-18,1,0.03
O2024016965,C001744,P00138,2024-11-18,1,0.05
O2024016966,C001365,P00054,2024-11-18,1,0.1
O2024016967,C001961,P00195,2024-11-18,1,0.0
O2024016968,C001944,P00025,2024-11-18,1,0.0
O2024016969,C001295,P00001,2024-11-18,2,0.05
O2024016970,C002317,P00116,2024-11-18,1,0.0
O2024016971,C001442,P00134,2024-11-18,1,0.1
O2024016972,C001184,P00038,2024-11-18,1,0.05
O2024016973,C002387,P00167,2024-11-18,1,0.0
O2024016974,C000230,P00019,2024-11-18,1,0.0
O2024016975,C001734,P00140,2024-11-18,3,0.0
O2024016976,C002836,P00111,2024-11-18,4,0.05
O2024016977,C000994,P00025,2024-11-18,2,0.1
O2024016978,C002650,P00138,2024-11-18,3,0.0
O2024016979,C000686,P00091,2024-11-18,1,0.0
O2024016980,C001010,P00183,2024-11-18,1,0.0
O2024016981,C001691,P00079,2024-11-18,1,0.05
O2024016982,C000843,P00006,2024-11-18,2,0.05
O2024016983,C000611,P00109,2024-11-18,1,0.1
O2024016984,C000227,P00076,2024-11-18,1,0.0
O2024016985,C001265,P00082,2024-11-18,1,0.0
O2024016986,C001831,P00197,2024-11-18,2,0.03
O2024016987,C000995,P00032,2024-11-18,4,0.15
O2024016988,C002550,P00019,2024-11-18,1,0.1
O2024016989,C000335,P00129,2024-11-18,1,0.0
O2024016990,C001992,P00078,2024-11-18,1,0.05
O2024016991,C001328,P00093,2024-11-18,1,0.0
O2024016992,C002813,P00002,2024-11-18,1,0.1
O2024016993,C001654,P00126,2024-11-18,1,0.1
O2024016994,C002211,P00063,2024-11-18,3,0.0
O2024016995,C002601,P00060,2024-11-18,1,0.05
O2024016996,C001642,P00035,2024-11-18,1,0.1
O2024016997,C000705,P00070,2024-11-18,1,0.05
O2024016998,C000355,P00126,2024-11-18,2,0.0
O2024016999,C000794,P00044,2024-11-18,4,0.15
O2024017000,C001540,P00045,2024-11-18,3,0.0
O2024017001,C002122,P00114,2024-11-18,1,0.0
O2024017002,C002803,P00137,2024-11-18,1,0.1
O2024017003,C002385,P00069,2024-11-18,1,0.05
O2024017004,C000140,P00138,2024-11-18,1,0.0
O2024017005,C000930,P00068,2024-11-18,1,0.0
O2024017006,C000729,P00175,2024-11-18,1,0.0
O2024017007,C001990,P00026,2024-11-18,3,0.0
O2024017008,C001296,P00130,2024-11-18,1,0.03
O2024017009,C000832,P00082,2024-11-18,1,0.03
O2024017010,C002215,P00074,2024-11-18,2,0.0
O2024017011,C001069,P00014,2024-11-18,1,0.05
O2024017012,C002608,P00186,2024-11-18,3,0.0
O2024017013,C002896,P00137,2024-11-18,1,0.05
O2024017014,C002771,P00169,2024-11-18,1,0.05
O2024017015,C000354,P00097,2024-11-18,3,0.05
O2024017016,C002049,P00119,2024-11-18,1,0.1
O2024017017,C001733,P00018,2024-11-18,1,0.0
O2024017018,C001537,P00049,2024-11-18,3,0.05
O2024017019,C000772,P00051,2024-11-18,1,0.0
O2024017020,C001442,P00042,2024-11-18,1,0.05
O2024017021,C002107,P00150,2024-11-18,3,0.05
O2024017022,C000530,P00146,2024-11-18,1,0.0
O2024017023,C001766,P00006,2024-11-18,1,0.05
O2024017024,C001277,P00131,2024-11-18,1,0.1
O2024017025,C000257,P00056,2024-11-18,2,0.0
O2024017026,C001018,P00129,2024-11-18,1,0.2
O2024017027,C000824,P00173,2024-11-18,1,0.05
O2024017028,C000782,P00194,2024-11-19,2,0.0
O2024017029,C002615,P00134,2024-11-19,1,0.05
O2024017030,C000069,P00186,2024-11-19,2,0.05
O2024017031,C001845,P00191,2024-11-19,2,0.0
O2024017032,C001348,P00045,2024-11-19,1,0.1
O2024017033,C000584,P00025,2024-11-19,1,0.05
O2024017034,C002206,P00126,2024-11-19,1,0.05
O2024017035,C002597,P00093,2024-11-19,2,0.15
O2024017036,C001938,P00033,2024-11-19,1,0.0
O2024017037,C001215,P00023,2024-11-19,2,0.0
O2024017038,C002415,P00147,2024-11-19,1,0.1
O2024017039,C001907,P00193,2024-11-19,1,0.05
O2024017040,C002831,P00177,2024-11-19,1,0.0
O2024017041,C000841,P00068,2024-11-19,1,0.05
O2024017042,C000086,P00070,2024-11-19,1,0.0
O2024017043,C002828,P00148,2024-11-19,2,0.0
O2024017044,C001215,P00106,2024-11-19,1,0.0
O2024017045,C001896,P00030,2024-11-19,1,0.1
O2024017046,C002540,P00141,2024-11-19,1,0.0
O2024017047,C000687,P00128,2024-11-19,1,0.0
O2024017048,C001583,P00188,2024-11-19,3,0.1
O2024017049,C000569,P00030,2024-11-19,3,0.0
O2024017050,C000912,P00030,2024-11-19,1,0.0
O2024017051,C002046,P00192,2024-11-19,1,0.0
O2024017052,C001746,P00062,2024-11-19,2,0.0
O2024017053,C001838,P00176,2024-11-19,2,0.0
O2024017054,C002829,P00145,2024-11-19,1,0.1
O2024017055,C002751,P00138,2024-11-19,3,0.05
O2024017056,C000184,P00078,2024-11-19,1,0.05
O2024017057,C000670,P00037,2024-11-19,3,0.2
O2024017058,C001647,P00020,2024-11-19,1,0.0
O2024017059,C001629,P00068,2024-11-19,1,0.0
O2024017060,C002337,P00009,2024-11-19,1,0.0
O2024017061,C002450,P00075,2024-11-19,1,0.15
O2024017062,C001303,P00070,2024-11-19,1,0.1
O2024017063,C000802,P00065,2024-11-19,1,0.05
O2024017064,C002174,P00001,2024-11-19,1,0.0
O2024017065,C002342,P00138,2024-11-19,1,0.0
O2024017066,C001288,P00082,2024-11-19,1,0.1
O2024017067,C002052,P00140,2024-11-19,1,0.0
O2024017068,C000764,P00171,2024-11-19,2,0.05
O2024017069,C002800,P00127,2024-11-19,1,0.05
O2024017070,C002563,P00123,2024-11-19,1,0.1
O2024017071,C002018,P00117,2024-11-19,1,0.0
O2024017072,C002556,P00085,2024-11-19,1,0.2
O2024017073,C000515,P00098,2024-11-19,1,0.0
O2024017074,C002298,P00097,2024-11-19,1,0.1
O2024017075,C000191,P00042,2024-11-19,1,0.0
O2024017076,C000431,P00114,2024-11-19,1,0.1
O2024017077,C000143,P00126,2024-11-19,1,0.05
O2024017078,C002557,P00036,2024-11-19,1,0.1
O2024017079,C000888,P00176,2024-11-19,1,0.05
O2024017080,C000199,P00006,2024-11-19,1,0.05
O2024017081,C001919,P00032,2024-11-19,1,0.05
O2024017082,C001245,P00068,2024-11-19,3,0.05
O2024017083,C002967,P00008,2024-11-19,2,0.0
O2024017084,C001603,P00010,2024-11-19,1,0.05
O2024017085,C000628,P00014,2024-11-19,1,0.15
O2024017086,C000077,P00183,2024-11-19,1,0.0
O2024017087,C001171,P00035,2024-11-19,1,0.15
O2024017088,C000122,P00070,2024-11-19,2,0.0
O2024017089,C000655,P00107,2024-11-19,2,0.1
O2024017090,C001869,P00131,2024-11-20,1,0.05
O2024017091,C002555,P00174,2024-11-20,2,0.05
O2024017092,C002873,P00159,2024-11-20,1,0.1
O2024017093,C001267,P00096,2024-11-20,2,0.0
O2024017094,C001330,P00188,2024-11-20,2,0.05
O2024017095,C000954,P00043,2024-11-20,1,0.0
O2024017096,C002064,P00014,2024-11-20,1,0.0
O2024017097,C002837,P00016,2024-11-20,3,0.1
O2024017098,C002148,P00006,2024-11-20,2,0.05
O2024017099,C000404,P00095,2024-11-20,1,0.1
O2024017100,C002866,P00149,2024-11-20,2,0.15
O2024017101,C001445,P00049,2024-11-20,1,0.0
O2024017102,C002679,P00111,2024-11-20,1,0.0
O2024017103,C001653,P00070,2024-11-20,1,0.15
O2024017104,C002178,P00092,2024-11-20,1,0.05
O2024017105,C002091,P00019,2024-11-20,2,0.05
O2024017106,C000037,P00002,2024-11-20,2,0.08
O2024017107,C001722,P00039,2024-11-20,2,0.05
O2024017108,C001962,P00116,2024-11-20,1,0.0
O2024017109,C000061,P00002,2024-11-20,1,0.0
O2024017110,C002313,P00074,2024-11-20,3,0.0
O2024017111,C002848,P00058,2024-11-20,1,0.05
O2024017112,C001154,P00076,2024-11-20,2,0.1
O2024017113,C002434,P00088,2024-11-20,1,0.0
O2024017114,C001244,P00133,2024-11-20,1,0.1
O2024017115,C002705,P00065,2024-11-20,3,0.0
O2024017116,C001225,P00073,2024-11-20,2,0.0
O2024017117,C001642,P00188,2024-11-20,1,0.1
O2024017118,C000056,P00010,2024-11-20,1,0.0
O2024017119,C002750,P00052,2024-11-20,1,0.15
O2024017120,C002289,P00031,2024-11-20,1,0.0
O2024017121,C000049,P00116,2024-11-20,1,0.0
O2024017122,C001798,P00144,2024-11-20,1,0.1
O2024017123,C000528,P00036,2024-11-20,2,0.0
O2024017124,C000180,P00102,2024-11-20,1,0.05
O2024017125,C001864,P00028,2024-11-20,1,0.05
O2024017126,C001962,P00110,2024-11-20,2,0.05
O2024017127,C002388,P00170,2024-11-20,1,0.1
O2024017128,C001984,P00070,2024-11-20,1,0.1
O2024017129,C000811,P00126,2024-11-20,1,0.0
O2024017130,C000207,P00054,2024-11-20,2,0.0
O2024017131,C000078,P00079,2024-11-20,1,0.05
O2024017132,C002746,P00056,2024-11-20,4,0.05
O2024017133,C001584,P00058,2024-11-20,2,0.15
O2024017134,C002887,P00111,2024-11-20,2,0.0
O2024017135,C000401,P00149,2024-11-20,2,0.0
O2024017136,C001115,P00018,2024-11-20,1,0.15
O2024017137,C000347,P00099,2024-11-20,2,0.0
O2024017138,C002363,P00031,2024-11-20,4,0.0
O2024017139,C001527,P00100,2024-11-20,3,0.0
O2024017140,C000732,P00129,2024-11-20,1,0.05
O2024017141,C000826,P00021,2024-11-20,1,0.15
O2024017142,C001421,P00110,2024-11-20,1,0.0
O2024017143,C000334,P00004,2024-11-20,1,0.15
O2024017144,C001463,P00010,2024-11-20,1,0.03
O2024017145,C001792,P00114,2024-11-20,1,0.0
O2024017146,C000921,P00106,2024-11-20,1,0.0
O2024017147,C001632,P00087,2024-11-20,1,0.1
O2024017148,C000589,P00043,2024-11-20,2,0.1
O2024017149,C001045,P00030,2024-11-20,1,0.03
O2024017150,C000813,P00157,2024-11-20,1,0.03
O2024017151,C002488,P00014,2024-11-20,1,0.1
O2024017152,C002748,P00065,2024-11-20,1,0.0
O2024017153,C001537,P00074,2024-11-20,2,0.0
O2024017154,C000618,P00077,2024-11-21,2,0.03
O2024017155,C000907,P00065,2024-11-21,3,0.0
O2024017156,C000601,P00090,2024-11-21,1,0.0
O2024017157,C002064,P00060,2024-11-21,1,0.05
O2024017158,C001529,P00093,2024-11-21,1,0.1
O2024017159,C002243,P00199,2024-11-21,3,0.0
O2024017160,C001552,P00121,2024-11-21,1,0.05
O2024017161,C002874,P00039,2024-11-21,2,0.0
O2024017162,C000504,P00070,2024-11-21,2,0.0
O2024017163,C001520,P00126,2024-11-21,1,0.0
O2024017164,C002123,P00054,2024-11-21,1,0.0
O2024017165,C000332,P00111,2024-11-21,3,0.03
O2024017166,C000644,P00156,2024-11-21,3,0.0
O2024017167,C002981,P00082,2024-11-21,1,0.1
O2024017168,C000332,P00081,2024-11-21,1,0.0
O2024017169,C001068,P00110,2024-11-21,1,0.05
O2024017170,C002989,P00173,2024-11-21,1,0.0
O2024017171,C001610,P00070,2024-11-21,2,0.08
O2024017172,C000254,P00171,2024-11-21,1,0.05
O2024017173,C001789,P00181,2024-11-21,1,0.1
O2024017174,C000380,P00068,2024-11-21,2,0.05
O2024017175,C001309,P00116,2024-11-21,1,0.1
O2024017176,C001026,P00193,2024-11-21,1,0.0
O2024017177,C001690,P00073,2024-11-21,3,0.0
O2024017178,C000234,P00055,2024-11-21,2,0.03
O2024017179,C002983,P00192,2024-11-21,2,0.1
O2024017180,C001497,P00051,2024-11-21,1,0.0
O2024017181,C000050,P00166,2024-11-21,1,0.0
O2024017182,C002272,P00012,2024-11-21,3,0.0
O2024017183,C000790,P00002,2024-11-21,2,0.05
O2024017184,C002042,P00163,2024-11-21,1,0.05
O2024017185,C001957,P00128,2024-11-21,1,0.0
O2024017186,C000977,P00116,2024-11-21,1,0.1
O2024017187,C000766,P00051,2024-11-21,2,0.0
O2024017188,C002728,P00006,2024-11-21,1,0.03
O2024017189,C002670,P00107,2024-11-21,1,0.05
O2024017190,C001173,P00042,2024-11-21,2,0.03
O2024017191,C000920,P00001,2024-11-21,1,0.0
O2024017192,C001640,P00019,2024-11-21,1,0.0
O2024017193,C002892,P00092,2024-11-21,2,0.0
O2024017194,C002929,P00001,2024-11-21,1,0.0
O2024017195,C000509,P00065,2024-11-21,2,0.0
O2024017196,C002164,P00075,2024-11-21,3,0.1
